cve_id,Classification,NIST_IDs,year
CVE-2023-5050,Non-AI,,2023
CVE-2023-5051,Non-AI,,2023
CVE-2023-5052,Non-AI,,2023
CVE-2023-5053,Non-AI,,2023
CVE-2023-5054,Non-AI,,2023
CVE-2023-5055,Non-AI,,2023
CVE-2023-5056,Non-AI,,2023
CVE-2023-5057,Non-AI,,2023
CVE-2023-5058,Non-AI,,2023
CVE-2023-5059,Non-AI,,2023
CVE-2023-5060,Non-AI,,2023
CVE-2023-5061,Non-AI,,2023
CVE-2023-5062,Non-AI,,2023
CVE-2023-5063,Non-AI,,2023
CVE-2023-5068,Non-AI,,2023
CVE-2023-5070,Non-AI,,2023
CVE-2023-5071,Non-AI,,2023
CVE-2023-5072,Non-AI,,2023
CVE-2023-5073,Non-AI,,2023
CVE-2023-5074,Non-AI,,2023
CVE-2023-5075,Non-AI,,2023
CVE-2023-5076,Non-AI,,2023
CVE-2023-5077,Non-AI,,2023
CVE-2023-5078,Non-AI,,2023
CVE-2023-5079,Non-AI,,2023
CVE-2023-5080,Non-AI,,2023
CVE-2023-5081,Non-AI,,2023
CVE-2023-5082,Non-AI,,2023
CVE-2023-5084,Non-AI,,2023
CVE-2023-5085,Non-AI,,2023
CVE-2023-5086,Non-AI,,2023
CVE-2023-5087,Non-AI,,2023
CVE-2023-5088,Non-AI,,2023
CVE-2023-5089,Non-AI,,2023
CVE-2023-5090,Non-AI,,2023
CVE-2023-5091,Non-AI,,2023
CVE-2023-5096,Non-AI,,2023
CVE-2023-5097,Non-AI,,2023
CVE-2023-5098,Non-AI,,2023
CVE-2023-5099,Non-AI,,2023
CVE-2023-5100,Non-AI,,2023
CVE-2023-5101,Non-AI,,2023
CVE-2023-5102,Non-AI,,2023
CVE-2023-5103,Non-AI,,2023
CVE-2023-5104,Non-AI,,2023
CVE-2023-5105,Non-AI,,2023
CVE-2023-5106,Non-AI,,2023
CVE-2023-5108,Non-AI,,2023
CVE-2023-5109,Non-AI,,2023
CVE-2023-5110,Non-AI,,2023
CVE-2023-5111,Non-AI,,2023
CVE-2023-5112,Non-AI,,2023
CVE-2023-5113,Non-AI,,2023
CVE-2023-5114,Non-AI,,2023
CVE-2023-5115,Non-AI,,2023
CVE-2023-5116,Non-AI,,2023
CVE-2023-5117,Non-AI,,2023
CVE-2023-5118,Non-AI,,2023
CVE-2023-5119,Non-AI,,2023
CVE-2023-5120,Non-AI,,2023
CVE-2023-5121,Non-AI,,2023
CVE-2023-5122,Non-AI,,2023
CVE-2023-5123,Non-AI,,2023
CVE-2023-5124,Non-AI,,2023
CVE-2023-5125,Non-AI,,2023
CVE-2023-5126,Non-AI,,2023
CVE-2023-5127,Non-AI,,2023
CVE-2023-5128,Non-AI,,2023
CVE-2023-5130,Non-AI,,2023
CVE-2023-5131,Non-AI,,2023
CVE-2023-5132,Non-AI,,2023
CVE-2023-5133,Non-AI,,2023
CVE-2023-5134,Non-AI,,2023
CVE-2023-5135,Non-AI,,2023
CVE-2023-5136,Non-AI,,2023
CVE-2023-5137,Non-AI,,2023
CVE-2023-5138,Non-AI,,2023
CVE-2023-5139,Non-AI,,2023
CVE-2023-5140,Non-AI,,2023
CVE-2023-5141,Non-AI,,2023
CVE-2023-5142,Non-AI,,2023
CVE-2023-5143,Non-AI,,2023
CVE-2023-5144,Non-AI,,2023
CVE-2023-5145,Non-AI,,2023
CVE-2023-5146,Non-AI,,2023
CVE-2023-5147,Non-AI,,2023
CVE-2023-5148,Non-AI,,2023
CVE-2023-5149,Non-AI,,2023
CVE-2023-5150,Non-AI,,2023
CVE-2023-5151,Non-AI,,2023
CVE-2023-5152,Non-AI,,2023
CVE-2023-5153,Non-AI,,2023
CVE-2023-5154,Non-AI,,2023
CVE-2023-5155,Non-AI,,2023
CVE-2023-5156,Non-AI,,2023
CVE-2023-5157,Non-AI,,2023
CVE-2023-5158,Non-AI,,2023
CVE-2023-5159,Non-AI,,2023
CVE-2023-5160,Non-AI,,2023
CVE-2023-5161,Non-AI,,2023
CVE-2023-5162,Non-AI,,2023
CVE-2023-5163,Non-AI,,2023
CVE-2023-5164,Non-AI,,2023
CVE-2023-5165,Non-AI,,2023
CVE-2023-5166,Non-AI,,2023
CVE-2023-5167,Non-AI,,2023
CVE-2023-5168,Non-AI,,2023
CVE-2023-5169,Non-AI,,2023
CVE-2023-5170,Non-AI,,2023
CVE-2023-5171,Non-AI,,2023
CVE-2023-5172,Non-AI,,2023
CVE-2023-5173,Non-AI,,2023
CVE-2023-5174,Non-AI,,2023
CVE-2023-5175,Non-AI,,2023
CVE-2023-5176,Non-AI,,2023
CVE-2023-5177,Non-AI,,2023
CVE-2023-5178,Non-AI,,2023
CVE-2023-5179,Non-AI,,2023
CVE-2023-5180,Non-AI,,2023
CVE-2023-5181,Non-AI,,2023
CVE-2023-5182,Non-AI,,2023
CVE-2023-5183,Non-AI,,2023
CVE-2023-5184,Non-AI,,2023
CVE-2023-5185,Non-AI,,2023
CVE-2023-5186,Non-AI,,2023
CVE-2023-5187,Non-AI,,2023
CVE-2023-5188,Non-AI,,2023
CVE-2023-5189,Non-AI,,2023
CVE-2023-5190,Non-AI,,2023
CVE-2023-5192,Non-AI,,2023
CVE-2023-5193,Non-AI,,2023
CVE-2023-5194,Non-AI,,2023
CVE-2023-5195,Non-AI,,2023
CVE-2023-5196,Non-AI,,2023
CVE-2023-5197,Non-AI,,2023
CVE-2023-5198,Non-AI,,2023
CVE-2023-5199,Non-AI,,2023
CVE-2023-5200,Non-AI,,2023
CVE-2023-5201,Non-AI,,2023
CVE-2023-5203,Non-AI,,2023
CVE-2023-5204,Adversarial-AI,"NISTAML.02,NISTAML.03,NISTAML.038",2023
CVE-2023-5205,Non-AI,,2023
CVE-2023-5207,Non-AI,,2023
CVE-2023-5209,Non-AI,,2023
CVE-2023-5210,Non-AI,,2023
CVE-2023-5211,Non-AI,,2023
CVE-2023-5212,AI-Supply-Chain,,2023
CVE-2023-5214,Non-AI,,2023
CVE-2023-5215,Non-AI,,2023
CVE-2023-5217,Non-AI,,2023
CVE-2023-5218,Non-AI,,2023
CVE-2023-5221,Non-AI,,2023
CVE-2023-5222,Non-AI,,2023
CVE-2023-5223,Non-AI,,2023
CVE-2023-5226,Non-AI,,2023
CVE-2023-5227,Non-AI,,2023
CVE-2023-5228,Non-AI,,2023
CVE-2023-5229,Non-AI,,2023
CVE-2023-5230,Non-AI,,2023
CVE-2023-5231,Non-AI,,2023
CVE-2023-5232,Non-AI,,2023
CVE-2023-5233,Non-AI,,2023
CVE-2023-5234,Non-AI,,2023
CVE-2023-5235,Non-AI,,2023
CVE-2023-5236,Non-AI,,2023
CVE-2023-5237,Non-AI,,2023
CVE-2023-5238,Non-AI,,2023
CVE-2023-5239,Non-AI,,2023
CVE-2023-5240,Non-AI,,2023
CVE-2023-5241,AI-Supply-Chain,,2023
CVE-2023-5243,Non-AI,,2023
CVE-2023-5244,Non-AI,,2023
CVE-2023-5245,AI-Supply-Chain,,2023
CVE-2023-5246,Non-AI,,2023
CVE-2023-5247,Non-AI,,2023
CVE-2023-5249,Non-AI,,2023
CVE-2023-5250,Non-AI,,2023
CVE-2023-5251,Non-AI,,2023
CVE-2023-5252,Non-AI,,2023
CVE-2023-5253,Non-AI,,2023
CVE-2023-5254,AI-Supply-Chain,,2023
CVE-2023-5255,Non-AI,,2023
CVE-2023-5256,Non-AI,,2023
CVE-2023-5257,Non-AI,,2023
CVE-2023-5258,Non-AI,,2023
CVE-2023-5259,Non-AI,,2023
CVE-2023-5260,Non-AI,,2023
CVE-2023-5261,Non-AI,,2023
CVE-2023-5262,Non-AI,,2023
CVE-2023-5263,Non-AI,,2023
CVE-2023-5264,Non-AI,,2023
CVE-2023-5265,Non-AI,,2023
CVE-2023-5266,Non-AI,,2023
CVE-2023-5267,Non-AI,,2023
CVE-2023-5268,Non-AI,,2023
CVE-2023-5269,Non-AI,,2023
CVE-2023-5270,Non-AI,,2023
CVE-2023-5271,Non-AI,,2023
CVE-2023-5272,Non-AI,,2023
CVE-2023-5273,Non-AI,,2023
CVE-2023-5274,Non-AI,,2023
CVE-2023-5275,Non-AI,,2023
CVE-2023-5276,Non-AI,,2023
CVE-2023-5277,Non-AI,,2023
CVE-2023-5278,Non-AI,,2023
CVE-2023-5279,Non-AI,,2023
CVE-2023-5280,Non-AI,,2023
CVE-2023-5281,Non-AI,,2023
CVE-2023-5282,Non-AI,,2023
CVE-2023-5283,Non-AI,,2023
CVE-2023-5284,Non-AI,,2023
CVE-2023-5285,Non-AI,,2023
CVE-2023-5286,Non-AI,,2023
CVE-2023-5287,Non-AI,,2023
CVE-2023-5288,Non-AI,,2023
CVE-2023-5289,Non-AI,,2023
CVE-2023-5291,Non-AI,,2023
CVE-2023-5292,Non-AI,,2023
CVE-2023-5293,Non-AI,,2023
CVE-2023-5294,Non-AI,,2023
CVE-2023-5295,Non-AI,,2023
CVE-2023-5296,Non-AI,,2023
CVE-2023-5297,Non-AI,,2023
CVE-2023-5298,Non-AI,,2023
CVE-2023-5299,Non-AI,,2023
CVE-2023-5300,Non-AI,,2023
CVE-2023-5301,Non-AI,,2023
CVE-2023-5302,Non-AI,,2023
CVE-2023-5303,Non-AI,,2023
CVE-2023-5304,Non-AI,,2023
CVE-2023-5305,Non-AI,,2023
CVE-2023-5307,Non-AI,,2023
CVE-2023-5308,Non-AI,,2023
CVE-2023-5309,Non-AI,,2023
CVE-2023-5310,Non-AI,,2023
CVE-2023-5311,Non-AI,,2023
CVE-2023-5313,Non-AI,,2023
CVE-2023-5314,Non-AI,,2023
CVE-2023-5315,Non-AI,,2023
CVE-2023-5316,Non-AI,,2023
CVE-2023-5317,Non-AI,,2023
CVE-2023-5318,Non-AI,,2023
CVE-2023-5319,Non-AI,,2023
CVE-2023-5320,Non-AI,,2023
CVE-2023-5321,Non-AI,,2023
CVE-2023-5322,Non-AI,,2023
CVE-2023-5323,Non-AI,,2023
CVE-2023-5324,Non-AI,,2023
CVE-2023-5325,Non-AI,,2023
CVE-2023-5326,Non-AI,,2023
CVE-2023-5327,Non-AI,,2023
CVE-2023-5328,Non-AI,,2023
CVE-2023-5329,Non-AI,,2023
CVE-2023-5330,Non-AI,,2023
CVE-2023-5331,Non-AI,,2023
CVE-2023-5332,Non-AI,,2023
CVE-2023-5333,Non-AI,,2023
CVE-2023-5334,Non-AI,,2023
CVE-2023-5335,Non-AI,,2023
CVE-2023-5336,Non-AI,,2023
CVE-2023-5337,Non-AI,,2023
CVE-2023-5338,Non-AI,,2023
CVE-2023-5339,Non-AI,,2023
CVE-2023-5340,Non-AI,,2023
CVE-2023-5341,Non-AI,,2023
CVE-2023-5343,Non-AI,,2023
CVE-2023-5344,Non-AI,,2023
CVE-2023-5345,Non-AI,,2023
CVE-2023-5346,Non-AI,,2023
CVE-2023-5347,Non-AI,,2023
CVE-2023-5348,Non-AI,,2023
CVE-2023-5349,Non-AI,,2023
CVE-2023-5350,Non-AI,,2023
CVE-2023-5351,Non-AI,,2023
CVE-2023-5352,Non-AI,,2023
CVE-2023-5353,Non-AI,,2023
CVE-2023-5354,Non-AI,,2023
CVE-2023-5355,Non-AI,,2023
CVE-2023-5356,Non-AI,,2023
CVE-2023-5357,Non-AI,,2023
CVE-2023-5358,Non-AI,,2023
CVE-2023-5359,Non-AI,,2023
CVE-2023-5360,Non-AI,,2023
CVE-2023-5362,Non-AI,,2023
CVE-2023-5363,Non-AI,,2023
CVE-2023-5365,Non-AI,,2023
CVE-2023-5366,Non-AI,,2023
CVE-2023-5367,Non-AI,,2023
CVE-2023-5368,Non-AI,,2023
CVE-2023-5369,Non-AI,,2023
CVE-2023-5370,Non-AI,,2023
CVE-2023-5371,Non-AI,,2023
CVE-2023-5372,Non-AI,,2023
CVE-2023-5373,Non-AI,,2023
CVE-2023-5374,Non-AI,,2023
CVE-2023-5375,Non-AI,,2023
CVE-2023-5376,Non-AI,,2023
CVE-2023-5377,Non-AI,,2023
CVE-2023-5378,Non-AI,,2023
CVE-2023-5379,Non-AI,,2023
CVE-2023-5380,Non-AI,,2023
CVE-2023-5381,Non-AI,,2023
CVE-2023-5382,Non-AI,,2023
CVE-2023-5383,Non-AI,,2023
CVE-2023-5384,Non-AI,,2023
CVE-2023-5385,Non-AI,,2023
CVE-2023-5386,Non-AI,,2023
CVE-2023-5387,Non-AI,,2023
CVE-2023-5388,Non-AI,,2023
CVE-2023-5389,Non-AI,,2023
CVE-2023-5390,Non-AI,,2023
CVE-2023-5391,Non-AI,,2023
CVE-2023-5392,Non-AI,,2023
CVE-2023-5393,Non-AI,,2023
CVE-2023-5394,Non-AI,,2023
CVE-2023-5395,Non-AI,,2023
CVE-2023-5396,Non-AI,,2023
CVE-2023-5397,Non-AI,,2023
CVE-2023-5398,Non-AI,,2023
CVE-2023-5399,Non-AI,,2023
CVE-2023-5400,Non-AI,,2023
CVE-2023-5401,Non-AI,,2023
CVE-2023-5402,Non-AI,,2023
CVE-2023-5403,Non-AI,,2023
CVE-2023-5404,Non-AI,,2023
CVE-2023-5405,Non-AI,,2023
CVE-2023-5406,Non-AI,,2023
CVE-2023-5407,Non-AI,,2023
CVE-2023-5408,Non-AI,,2023
CVE-2023-5409,Non-AI,,2023
CVE-2023-5410,Non-AI,,2023
CVE-2023-5411,Non-AI,,2023
CVE-2023-5412,Non-AI,,2023
CVE-2023-5413,Non-AI,,2023
CVE-2023-5414,Non-AI,,2023
CVE-2023-5415,Non-AI,,2023
CVE-2023-5416,Non-AI,,2023
CVE-2023-5417,Non-AI,,2023
CVE-2023-5419,Non-AI,,2023
CVE-2023-5421,Non-AI,,2023
CVE-2023-5422,Non-AI,,2023
CVE-2023-5423,Non-AI,,2023
CVE-2023-5424,Non-AI,,2023
CVE-2023-5425,Non-AI,,2023
CVE-2023-5426,Non-AI,,2023
CVE-2023-5427,Non-AI,,2023
CVE-2023-5428,Non-AI,,2023
CVE-2023-5429,Non-AI,,2023
CVE-2023-5430,Non-AI,,2023
CVE-2023-5431,Non-AI,,2023
CVE-2023-5432,Non-AI,,2023
CVE-2023-5433,Non-AI,,2023
CVE-2023-5434,Non-AI,,2023
CVE-2023-5435,Non-AI,,2023
CVE-2023-5436,Non-AI,,2023
CVE-2023-5437,Non-AI,,2023
CVE-2023-5438,Non-AI,,2023
CVE-2023-5439,Non-AI,,2023
CVE-2023-5441,Non-AI,,2023
CVE-2023-5443,Non-AI,,2023
CVE-2023-5444,Non-AI,,2023
CVE-2023-5445,Non-AI,,2023
CVE-2023-5447,Non-AI,,2023
CVE-2023-5448,Non-AI,,2023
CVE-2023-5449,Non-AI,,2023
CVE-2023-5450,Non-AI,,2023
CVE-2023-5451,Non-AI,,2023
CVE-2023-5452,Non-AI,,2023
CVE-2023-5454,Non-AI,,2023
CVE-2023-5455,Non-AI,,2023
CVE-2023-5456,Non-AI,,2023
CVE-2023-5457,Non-AI,,2023
CVE-2023-5458,Non-AI,,2023
CVE-2023-5459,Non-AI,,2023
CVE-2023-5460,Non-AI,,2023
CVE-2023-5461,Non-AI,,2023
CVE-2023-5462,Non-AI,,2023
CVE-2023-5463,Non-AI,,2023
CVE-2023-5464,Non-AI,,2023
CVE-2023-5465,Non-AI,,2023
CVE-2023-5466,Non-AI,,2023
CVE-2023-5467,Non-AI,,2023
CVE-2023-5468,Non-AI,,2023
CVE-2023-5469,Non-AI,,2023
CVE-2023-5470,Non-AI,,2023
CVE-2023-5471,Non-AI,,2023
CVE-2023-5472,Non-AI,,2023
CVE-2023-5473,Non-AI,,2023
CVE-2023-5474,Non-AI,,2023
CVE-2023-5475,Non-AI,,2023
CVE-2023-5476,Non-AI,,2023
CVE-2023-5477,Non-AI,,2023
CVE-2023-5478,Non-AI,,2023
CVE-2023-5479,Non-AI,,2023
CVE-2023-5480,Non-AI,,2023
CVE-2023-5481,Non-AI,,2023
CVE-2023-5482,Non-AI,,2023
CVE-2023-5483,Non-AI,,2023
CVE-2023-5484,Non-AI,,2023
CVE-2023-5485,Non-AI,,2023
CVE-2023-5486,Non-AI,,2023
CVE-2023-5487,Non-AI,,2023
CVE-2023-5488,Non-AI,,2023
CVE-2023-5489,Non-AI,,2023
CVE-2023-5490,Non-AI,,2023
CVE-2023-5491,Non-AI,,2023
CVE-2023-5492,Non-AI,,2023
CVE-2023-5493,Non-AI,,2023
CVE-2023-5494,Non-AI,,2023
CVE-2023-5495,Non-AI,,2023
CVE-2023-5496,Non-AI,,2023
CVE-2023-5497,Non-AI,,2023
CVE-2023-5498,Non-AI,,2023
CVE-2023-5499,Non-AI,,2023
CVE-2023-5500,Non-AI,,2023
CVE-2023-5504,Non-AI,,2023
CVE-2023-5505,Non-AI,,2023
CVE-2023-5506,Non-AI,,2023
CVE-2023-5507,Non-AI,,2023
CVE-2023-5509,Non-AI,,2023
CVE-2023-5511,Non-AI,,2023
CVE-2023-5512,Non-AI,,2023
CVE-2023-5514,Non-AI,,2023
CVE-2023-5515,Non-AI,,2023
CVE-2023-5516,Non-AI,,2023
CVE-2023-5517,Non-AI,,2023
CVE-2023-5519,Non-AI,,2023
CVE-2023-5520,Non-AI,,2023
CVE-2023-5521,Non-AI,,2023
CVE-2023-5522,Non-AI,,2023
CVE-2023-5523,Non-AI,,2023
CVE-2023-5524,Non-AI,,2023
CVE-2023-5525,Non-AI,,2023
CVE-2023-5527,Non-AI,,2023
CVE-2023-5528,Non-AI,,2023
CVE-2023-5529,Non-AI,,2023
CVE-2023-5530,Non-AI,,2023
CVE-2023-5531,Non-AI,,2023
CVE-2023-5532,Non-AI,,2023
CVE-2023-5533,Adversarial-AI,NISTAML.04,2023
CVE-2023-5534,AI-Supply-Chain,,2023
CVE-2023-5535,Non-AI,,2023
CVE-2023-5536,Non-AI,,2023
CVE-2023-5537,Non-AI,,2023
CVE-2023-5538,Non-AI,,2023
CVE-2023-5539,Non-AI,,2023
CVE-2023-5540,Non-AI,,2023
CVE-2023-5541,Non-AI,,2023
CVE-2023-5542,Non-AI,,2023
CVE-2023-5543,Non-AI,,2023
CVE-2023-5544,Non-AI,,2023
CVE-2023-5545,Non-AI,,2023
CVE-2023-5546,Non-AI,,2023
CVE-2023-5547,Non-AI,,2023
CVE-2023-5548,Non-AI,,2023
CVE-2023-5549,Non-AI,,2023
CVE-2023-5550,Non-AI,,2023
CVE-2023-5551,Non-AI,,2023
CVE-2023-5552,Non-AI,,2023
CVE-2023-5553,Non-AI,,2023
CVE-2023-5554,Non-AI,,2023
CVE-2023-5555,Non-AI,,2023
CVE-2023-5556,Non-AI,,2023
CVE-2023-5557,Non-AI,,2023
CVE-2023-5558,Non-AI,,2023
CVE-2023-5559,Non-AI,,2023
CVE-2023-5560,Non-AI,,2023
CVE-2023-5561,Non-AI,,2023
CVE-2023-5562,Non-AI,,2023
CVE-2023-5563,Non-AI,,2023
CVE-2023-5564,Non-AI,,2023
CVE-2023-5565,Non-AI,,2023
CVE-2023-5566,Non-AI,,2023
CVE-2023-5567,Non-AI,,2023
CVE-2023-5568,Non-AI,,2023
CVE-2023-5570,Non-AI,,2023
CVE-2023-5571,Non-AI,,2023
CVE-2023-5572,Non-AI,,2023
CVE-2023-5573,Non-AI,,2023
CVE-2023-5574,Non-AI,,2023
CVE-2023-5575,Non-AI,,2023
CVE-2023-5576,Non-AI,,2023
CVE-2023-5577,Non-AI,,2023
CVE-2023-5578,Non-AI,,2023
CVE-2023-5579,Non-AI,,2023
CVE-2023-5580,Non-AI,,2023
CVE-2023-5581,Non-AI,,2023
CVE-2023-5582,Non-AI,,2023
CVE-2023-5583,Non-AI,,2023
CVE-2023-5585,Non-AI,,2023
CVE-2023-5586,Non-AI,,2023
CVE-2023-5587,Non-AI,,2023
CVE-2023-5588,Non-AI,,2023
CVE-2023-5589,Non-AI,,2023
CVE-2023-5590,Non-AI,,2023
CVE-2023-5591,Non-AI,,2023
CVE-2023-5592,Non-AI,,2023
CVE-2023-5593,Non-AI,,2023
CVE-2023-5594,Non-AI,,2023
CVE-2023-5595,Non-AI,,2023
CVE-2023-5597,Non-AI,,2023
CVE-2023-5598,Non-AI,,2023
CVE-2023-5599,Non-AI,,2023
CVE-2023-5601,Non-AI,,2023
CVE-2023-5602,Non-AI,,2023
CVE-2023-5604,Non-AI,,2023
CVE-2023-5605,Non-AI,,2023
CVE-2023-5606,Non-AI,,2023
CVE-2023-5607,Non-AI,,2023
CVE-2023-5609,Non-AI,,2023
CVE-2023-5610,Non-AI,,2023
CVE-2023-5611,Non-AI,,2023
CVE-2023-5612,Non-AI,,2023
CVE-2023-5613,Non-AI,,2023
CVE-2023-5614,Non-AI,,2023
CVE-2023-5615,Non-AI,,2023
CVE-2023-5616,Non-AI,,2023
CVE-2023-5617,Non-AI,,2023
CVE-2023-5618,Non-AI,,2023
CVE-2023-5620,Non-AI,,2023
CVE-2023-5621,Non-AI,,2023
CVE-2023-5622,Non-AI,,2023
CVE-2023-5623,Non-AI,,2023
CVE-2023-5624,Non-AI,,2023
CVE-2023-5625,Non-AI,,2023
CVE-2023-5626,Non-AI,,2023
CVE-2023-5627,Non-AI,,2023
CVE-2023-5629,Non-AI,,2023
CVE-2023-5630,Non-AI,,2023
CVE-2023-5631,Non-AI,,2023
CVE-2023-5632,Non-AI,,2023
CVE-2023-5633,Non-AI,,2023
CVE-2023-5634,Non-AI,,2023
CVE-2023-5635,Non-AI,,2023
CVE-2023-5636,Non-AI,,2023
CVE-2023-5637,Non-AI,,2023
CVE-2023-5638,Non-AI,,2023
CVE-2023-5639,Non-AI,,2023
CVE-2023-5640,Non-AI,,2023
CVE-2023-5641,Non-AI,,2023
CVE-2023-5642,Non-AI,,2023
CVE-2023-5643,Non-AI,,2023
CVE-2023-5644,Non-AI,,2023
CVE-2023-5645,Non-AI,,2023
CVE-2023-5650,Non-AI,,2023
CVE-2023-5651,Non-AI,,2023
CVE-2023-5652,Non-AI,,2023
CVE-2023-5653,Non-AI,,2023
CVE-2023-5654,Non-AI,,2023
CVE-2023-5658,Non-AI,,2023
CVE-2023-5659,Non-AI,,2023
CVE-2023-5660,Non-AI,,2023
CVE-2023-5661,Non-AI,,2023
CVE-2023-5662,Non-AI,,2023
CVE-2023-5663,Non-AI,,2023
CVE-2023-5664,Non-AI,,2023
CVE-2023-5665,Non-AI,,2023
CVE-2023-5666,Non-AI,,2023
CVE-2023-5667,Non-AI,,2023
CVE-2023-5668,Non-AI,,2023
CVE-2023-5669,Non-AI,,2023
CVE-2023-5671,Non-AI,,2023
CVE-2023-5672,Non-AI,,2023
CVE-2023-5673,Non-AI,,2023
CVE-2023-5674,Non-AI,,2023
CVE-2023-5675,Non-AI,,2023
CVE-2023-5676,Non-AI,,2023
CVE-2023-5677,Non-AI,,2023
CVE-2023-5678,Non-AI,,2023
CVE-2023-5679,Non-AI,,2023
CVE-2023-5680,Non-AI,,2023
CVE-2023-5681,Non-AI,,2023
CVE-2023-5682,Non-AI,,2023
CVE-2023-5683,Non-AI,,2023
CVE-2023-5684,Non-AI,,2023
CVE-2023-5685,Non-AI,,2023
CVE-2023-5686,Non-AI,,2023
CVE-2023-5687,Non-AI,,2023
CVE-2023-5688,Non-AI,,2023
CVE-2023-5689,Non-AI,,2023
CVE-2023-5690,Non-AI,,2023
CVE-2023-5691,Non-AI,,2023
CVE-2023-5692,Non-AI,,2023
CVE-2023-5693,Non-AI,,2023
CVE-2023-5694,Non-AI,,2023
CVE-2023-5695,Non-AI,,2023
CVE-2023-5696,Non-AI,,2023
CVE-2023-5697,Non-AI,,2023
CVE-2023-5698,Non-AI,,2023
CVE-2023-5699,Non-AI,,2023
CVE-2023-5700,Non-AI,,2023
CVE-2023-5701,Non-AI,,2023
CVE-2023-5702,Non-AI,,2023
CVE-2023-5703,Non-AI,,2023
CVE-2023-5704,Non-AI,,2023
CVE-2023-5705,Non-AI,,2023
CVE-2023-5706,Non-AI,,2023
CVE-2023-5707,Non-AI,,2023
CVE-2023-5708,Non-AI,,2023
CVE-2023-5709,Non-AI,,2023
CVE-2023-5710,Non-AI,,2023
CVE-2023-5711,Non-AI,,2023
CVE-2023-5712,Non-AI,,2023
CVE-2023-5713,Non-AI,,2023
CVE-2023-5714,Non-AI,,2023
CVE-2023-5715,Non-AI,,2023
CVE-2023-5716,Non-AI,,2023
CVE-2023-5717,Non-AI,,2023
CVE-2023-5718,Non-AI,,2023
CVE-2023-5719,Non-AI,,2023
CVE-2023-5720,Non-AI,,2023
CVE-2023-5721,Non-AI,,2023
CVE-2023-5722,Non-AI,,2023
CVE-2023-5723,Non-AI,,2023
CVE-2023-5724,Non-AI,,2023
CVE-2023-5725,Non-AI,,2023
CVE-2023-5726,Non-AI,,2023
CVE-2023-5727,Non-AI,,2023
CVE-2023-5728,Non-AI,,2023
CVE-2023-5729,Non-AI,,2023
CVE-2023-5730,Non-AI,,2023
CVE-2023-5731,Non-AI,,2023
CVE-2023-5732,Non-AI,,2023
CVE-2023-5737,Non-AI,,2023
CVE-2023-5738,Non-AI,,2023
CVE-2023-5739,Non-AI,,2023
CVE-2023-5740,Non-AI,,2023
CVE-2023-5741,Non-AI,,2023
CVE-2023-5742,Non-AI,,2023
CVE-2023-5743,Non-AI,,2023
CVE-2023-5744,Non-AI,,2023
CVE-2023-5745,Non-AI,,2023
CVE-2023-5746,Non-AI,,2023
CVE-2023-5747,Non-AI,,2023
CVE-2023-5748,Non-AI,,2023
CVE-2023-5749,Non-AI,,2023
CVE-2023-5750,Non-AI,,2023
CVE-2023-5751,Non-AI,,2023
CVE-2023-5752,Non-AI,,2023
CVE-2023-5753,Non-AI,,2023
CVE-2023-5754,Non-AI,,2023
CVE-2023-5756,Non-AI,,2023
CVE-2023-5757,Non-AI,,2023
CVE-2023-5758,Non-AI,,2023
CVE-2023-5759,Non-AI,,2023
CVE-2023-5760,Non-AI,,2023
CVE-2023-5761,Non-AI,,2023
CVE-2023-5762,Non-AI,,2023
CVE-2023-5763,Non-AI,,2023
CVE-2023-5764,Non-AI,,2023
CVE-2023-5765,Non-AI,,2023
CVE-2023-5766,Non-AI,,2023
CVE-2023-5767,Non-AI,,2023
CVE-2023-5768,Non-AI,,2023
CVE-2023-5769,Non-AI,,2023
CVE-2023-5770,Non-AI,,2023
CVE-2023-5771,Non-AI,,2023
CVE-2023-5772,Non-AI,,2023
CVE-2023-5774,Non-AI,,2023
CVE-2023-5775,Non-AI,,2023
CVE-2023-5776,Non-AI,,2023
CVE-2023-5777,Non-AI,,2023
CVE-2023-5779,Non-AI,,2023
CVE-2023-5780,Non-AI,,2023
CVE-2023-5781,Non-AI,,2023
CVE-2023-5782,Non-AI,,2023
CVE-2023-5783,Non-AI,,2023
CVE-2023-5784,Non-AI,,2023
CVE-2023-5785,Non-AI,,2023
CVE-2023-5786,Non-AI,,2023
CVE-2023-5787,Non-AI,,2023
CVE-2023-5789,Non-AI,,2023
CVE-2023-5790,Non-AI,,2023
CVE-2023-5791,Non-AI,,2023
CVE-2023-5792,Non-AI,,2023
CVE-2023-5793,Non-AI,,2023
CVE-2023-5794,Non-AI,,2023
CVE-2023-5795,Non-AI,,2023
CVE-2023-5796,Non-AI,,2023
CVE-2023-5797,Non-AI,,2023
CVE-2023-5798,Non-AI,,2023
CVE-2023-5799,Non-AI,,2023
CVE-2023-5800,Non-AI,,2023
CVE-2023-5801,Non-AI,,2023
CVE-2023-5802,Non-AI,,2023
CVE-2023-5803,Non-AI,,2023
CVE-2023-5804,Non-AI,,2023
CVE-2023-5805,Non-AI,,2023
CVE-2023-5806,Non-AI,,2023
CVE-2023-5807,Non-AI,,2023
CVE-2023-5808,Non-AI,,2023
CVE-2023-5809,Non-AI,,2023
CVE-2023-5810,Non-AI,,2023
CVE-2023-5811,Non-AI,,2023
CVE-2023-5812,Non-AI,,2023
